lon,lat,title
35.1001452,31.7097828,"Caesars gym
https://freefit.co.il/CLUBS/?CLUB=29638"
34.90655,32.0849749,"Marco Fitness
https://freefit.co.il/CLUBS/?CLUB=29302"
35.2378369,31.797266,"מרכז הספורט ע""ש לרנר בירושלים
https://freefit.co.il/CLUBS/?CLUB=210"
34.8004118,31.9224384,"Profit נס ציונה
https://freefit.co.il/CLUBS/?CLUB=29575"
34.7881916,32.0935169,"fittlv סטודיו מילאנו
https://freefit.co.il/CLUBS/?CLUB=23538"
34.904588,32.5127602,"גו אקטיב - קיסריה
https://freefit.co.il/CLUBS/?CLUB=86"
34.7969962,32.1636347,"I Climb נינג'ה, הרצליה
https://freefit.co.il/CLUBS/?CLUB=29194"
34.7936634,31.8857672,"בריכת וייסגל
https://freefit.co.il/CLUBS/?CLUB=7401"
34.8332127,31.9369066,"רון תורג'מן אימונים פונקציונליים
https://freefit.co.il/CLUBS/?CLUB=29065"
34.8392908,32.1664856,"Icon Fitness הרצליה
https://freefit.co.il/CLUBS/?CLUB=24645"
34.8843657,32.1956558,"Piece of heaven
https://freefit.co.il/CLUBS/?CLUB=29395"
34.7764018,32.0837949,"סטודיו בית חנה
https://freefit.co.il/CLUBS/?CLUB=25672"
35.2804391,33.0216782,"Icon Fitness  מעלות
https://freefit.co.il/CLUBS/?CLUB=27841"
37.3262501,31.3913948,"ONLINE לוטוס- בית ליוגה ופילאטיס
https://freefit.co.il/CLUBS/?CLUB=29537"
34.7998162,32.1673611,"Reef Surf Club גלשן גלים
https://freefit.co.il/CLUBS/?CLUB=25761"
34.7998162,32.1673611,"Reef Surf Club סאפ
https://freefit.co.il/CLUBS/?CLUB=25760"
34.8070128,32.0063939,"Icon Fitness חולון
https://freefit.co.il/CLUBS/?CLUB=23613"
34.787509,31.8959262,"pipman team קבוצת הטריאתלון
https://freefit.co.il/CLUBS/?CLUB=29600"
34.8871051,32.1075887,"Profit פתח תקווה
https://freefit.co.il/CLUBS/?CLUB=19423"
35.0022803,32.239289,"FitCenter
https://freefit.co.il/CLUBS/?CLUB=29023"
34.908719,32.114026,"Nice Studio
https://freefit.co.il/CLUBS/?CLUB=23553"
34.9344178,32.3160416,"בריכת כפר יונה
https://freefit.co.il/CLUBS/?CLUB=27930"
34.8832167,32.1955845,"Total-E
https://freefit.co.il/CLUBS/?CLUB=28989"
34.784581,32.0869602,"Funfly Bungee Fitness
https://freefit.co.il/CLUBS/?CLUB=27898"
35.1058094,32.6573586,"The Buttons - אימוני שחיה יקנעם
https://freefit.co.il/CLUBS/?CLUB=29622"
35.0153948,32.3354654,"גריזלי בת חפר
https://freefit.co.il/CLUBS/?CLUB=29656"
34.8067311,31.2536045,"studio Level up אופיר חבר
https://freefit.co.il/CLUBS/?CLUB=27802"
34.8339693,32.2731851,"במבו סרף / Bamboo Surf
https://freefit.co.il/CLUBS/?CLUB=29116"
34.8452543,32.1395086,"ONLINE סטודיו אוּמָא
https://freefit.co.il/CLUBS/?CLUB=29334"
34.7692464,31.9710335,"sport center 360 ראשל""צ
https://freefit.co.il/CLUBS/?CLUB=25759"
35.1541261,32.4183979,"סו יוגה -  SOYOGA יוגה בנתניה
https://freefit.co.il/CLUBS/?CLUB=29168"
34.8246043,32.0748122,"אדיר ברק סטודיו ופילאטיס מכשירים
https://freefit.co.il/CLUBS/?CLUB=29283"
35.0122636,31.7982488,"בריכת מסילת ציון
https://freefit.co.il/CLUBS/?CLUB=3367"
37.3264134,31.3866964,"ONLINE פילאטיס מיכל הר אדר
https://freefit.co.il/CLUBS/?CLUB=29515"
34.7677363,31.9867231,"סיטי באולינג ראשל״צ
https://freefit.co.il/CLUBS/?CLUB=29390"
34.5880742,31.6633611,"סטודיו שמי בוקובזה
https://freefit.co.il/CLUBS/?CLUB=29610"
34.7795735,32.0803073,"יוגה יהודה
https://freefit.co.il/CLUBS/?CLUB=29643"
34.769051,32.085297,"Topsea טופסי גלשן
https://freefit.co.il/CLUBS/?CLUB=29629"
34.7716297,32.0825776,"Beat studio
https://freefit.co.il/CLUBS/?CLUB=24644"
34.8586703,32.1669872,"YOGA-Ronny.Tabak
https://freefit.co.il/CLUBS/?CLUB=28937"
34.82407,32.1651116,"HolmesPlace שבעת הכוכבים
https://freefit.co.il/CLUBS/?CLUB=23540"
34.910341,32.0420867,"בריכת בארות יצחק מבית ספורטר
https://freefit.co.il/CLUBS/?CLUB=23488"
34.918022,31.8919489,"פילאטיס מכשירים בכיף שלך
https://freefit.co.il/CLUBS/?CLUB=29426"
35.0916427,32.8454173,"HolmesPlace קריון
https://freefit.co.il/CLUBS/?CLUB=23472"
34.8639857,31.9257576,"Icon Fitness רמלה
https://freefit.co.il/CLUBS/?CLUB=28970"
34.9391881,32.5631741,"בריכת מעין צבי
https://freefit.co.il/CLUBS/?CLUB=27913"
34.8892827,32.1845292,"מרכז הסקווש רעננה - שעות שיא
https://freefit.co.il/CLUBS/?CLUB=29140"
34.8892827,32.1845292,"מרכז הסקווש רעננה
https://freefit.co.il/CLUBS/?CLUB=29139"
34.8045613,32.0690726,"גופאני
https://freefit.co.il/CLUBS/?CLUB=28973"
34.882261,32.1032746,"Profit אם המושבות
https://freefit.co.il/CLUBS/?CLUB=29175"
37.3262501,31.3913948,"ONLINE חיים באושר ובכושר
https://freefit.co.il/CLUBS/?CLUB=29535"
34.8005552,31.8974781,"Spower studio
https://freefit.co.il/CLUBS/?CLUB=29382"
34.9370453,32.1816638,"Doonik Pilates - ONLINE
https://freefit.co.il/CLUBS/?CLUB=29321"
35.2108507,31.8003202,"אגו בשבילך נשים בלבד
https://freefit.co.il/CLUBS/?CLUB=22461"
35.0142369,32.3320544,"אורלי יערי - יוגה ספייס
https://freefit.co.il/CLUBS/?CLUB=27921"
34.9007727,32.1773467,"מרכז ויצמן,סטודיו לפילאטיס וג'יירוטוניק
https://freefit.co.il/CLUBS/?CLUB=28996"
35.0390809,32.7782281,"Icon Fitness נשר
https://freefit.co.il/CLUBS/?CLUB=23614"
34.9008659,32.193452,"תמר צור פילאטיס מכשירים
https://freefit.co.il/CLUBS/?CLUB=25791"
34.8884649,32.0901413,"ריקי לוי - שיעורי יוגה
https://freefit.co.il/CLUBS/?CLUB=29433"
34.8875741,32.0986375,"Studio PWR
https://freefit.co.il/CLUBS/?CLUB=27905"
34.8992674,32.1814106,"מכון 33
https://freefit.co.il/CLUBS/?CLUB=29043"
34.8271458,32.0774936,"MIF- יעל גרף סטודיו ליוגה כושר ותנועה
https://freefit.co.il/CLUBS/?CLUB=29281"
34.8137632,31.2440503,"Laser City- לייזר טאג באר שבע
https://freefit.co.il/CLUBS/?CLUB=29261"
34.8613232,32.0718679,"ONLINE Infinity Fitness
https://freefit.co.il/CLUBS/?CLUB=29447"
34.78834,32.0984123,"I Climb תל אביב
https://freefit.co.il/CLUBS/?CLUB=25675"
34.8483672,32.1932184,"המרכז לשחייה וספורט רעננה
https://freefit.co.il/CLUBS/?CLUB=181"
34.8845554,32.0764167,"studio C רוטשילד, פתח תקווה
https://freefit.co.il/CLUBS/?CLUB=14419"
35.5774617,33.2197166,"IFIT
https://freefit.co.il/CLUBS/?CLUB=29088"
34.8527947,32.0752487,"בריכה ספורטר גבעת שמואל
https://freefit.co.il/CLUBS/?CLUB=23506"
34.9652625,32.7895822,"HolmesPlace קניון חיפה
https://freefit.co.il/CLUBS/?CLUB=23471"
34.820547,32.0747515,"דליה צמח,פילאטיס מכשירים
https://freefit.co.il/CLUBS/?CLUB=27813"
35.2401172,31.8379309,"מרכז הספורט, נווה יעקב
https://freefit.co.il/CLUBS/?CLUB=28929"
34.7929649,32.0048179,"פארק המים והקאנטרי ימית 2000
https://freefit.co.il/CLUBS/?CLUB=243"
34.812765,31.8800425,"Pulse רחובות
https://freefit.co.il/CLUBS/?CLUB=28978"
34.7890235,32.0718027,"1REBEL
https://freefit.co.il/CLUBS/?CLUB=29609"
34.7914064,31.9041637,"מועדון ספורט רחובות
https://freefit.co.il/CLUBS/?CLUB=28931"
34.8896528,32.2801733,"Takedown
https://freefit.co.il/CLUBS/?CLUB=29130"
34.7751922,32.0752627,"HolmesPlace Dizengoff ת""א
https://freefit.co.il/CLUBS/?CLUB=23469"
34.7726078,32.0967079,"אלהיוגה בנמל
https://freefit.co.il/CLUBS/?CLUB=27850"
34.7749799,32.0994675,"ענת הראל קבוצת כושר- תל אביב
https://freefit.co.il/CLUBS/?CLUB=29300"
34.8405637,31.8551378,"בריכת מזכרת בתיה
https://freefit.co.il/CLUBS/?CLUB=23501"
35.1727654,32.7060599,"studio C רמת ישי
https://freefit.co.il/CLUBS/?CLUB=14411"
35.399885,32.5554368,"שירן פינקלשטיין,קיבוץ תל יוסף
https://freefit.co.il/CLUBS/?CLUB=29012"
34.9258758,32.1737051,"Proteam אימון פונקציונאלי
https://freefit.co.il/CLUBS/?CLUB=25786"
34.5748206,31.6972943,"Icon Fitness  אשקלון
https://freefit.co.il/CLUBS/?CLUB=25667"
34.8843582,32.1032625,"כשגוף ונפש נפגשים ONLINE
https://freefit.co.il/CLUBS/?CLUB=29353"
34.7706069,31.9912241,"Pilates room
https://freefit.co.il/CLUBS/?CLUB=29071"
34.8900052,32.1981255,"סטודיו רעות כפר סבא
https://freefit.co.il/CLUBS/?CLUB=25797"
34.9867459,32.8009563,"מכבי חיפה מועדון כושר ובריכה
https://freefit.co.il/CLUBS/?CLUB=334"
34.858955,32.0864786,"NEW AGE STUDIO
https://freefit.co.il/CLUBS/?CLUB=29124"
35.3406605,31.9353653,"בריכת רימונים
https://freefit.co.il/CLUBS/?CLUB=23529"
34.8394058,32.0920916,"סטודיו - פילאטיס פלוס מכשירים
https://freefit.co.il/CLUBS/?CLUB=24641"
35.5710085,33.1199168,"מבואות חרמון-חדר כושר ובריכה
https://freefit.co.il/CLUBS/?CLUB=27796"
34.879539,32.1975256,"HolmesPlace Energy רננים
https://freefit.co.il/CLUBS/?CLUB=23473"
34.8641269,32.1933068,"מועדון הריצה של גוון ברעננה
https://freefit.co.il/CLUBS/?CLUB=25720"
34.8635361,32.0556254,"profit קרית אונו
https://freefit.co.il/CLUBS/?CLUB=23494"
34.747009,32.226743,"sky jump סקי גאמפ פארק טרמפולינות סניף ר
https://freefit.co.il/CLUBS/?CLUB=29378"
34.7967176,32.1192253,"קאנטרי קלאב נווה אביבים
https://freefit.co.il/CLUBS/?CLUB=68"
35.0066269,32.7729472,"Pure Pilates גולדה
https://freefit.co.il/CLUBS/?CLUB=29042"
35.0965676,32.9999574,"Icon Fitness  נהריה
https://freefit.co.il/CLUBS/?CLUB=27855"
34.9227609,32.0804067,"Tootiz - שיעור אימהות
https://freefit.co.il/CLUBS/?CLUB=29060"
34.7799464,32.0889183,"צ'אנדרה יוגה ONLINE
https://freefit.co.il/CLUBS/?CLUB=29465"
34.6681085,31.7665679,"Monkeys Climbing Gym- אשדוד
https://freefit.co.il/CLUBS/?CLUB=29560"
35.0699979,32.8121633,"studio C קריות
https://freefit.co.il/CLUBS/?CLUB=14409"
34.7884967,31.9845421,"המרכז הישראלי לקפוארה
https://freefit.co.il/CLUBS/?CLUB=25718"
34.8745383,32.15338,"studio C רעננה
https://freefit.co.il/CLUBS/?CLUB=14429"
34.7745856,32.0798994,"Adiyogi.tlv יוגה בצפון הישן
https://freefit.co.il/CLUBS/?CLUB=29398"
34.867943,32.3833023,"Fuerte Gym, קניון M הדרך
https://freefit.co.il/CLUBS/?CLUB=29310"
34.7716297,32.0825776,"המרכז לויג'נאנה יוגה ONLINE
https://freefit.co.il/CLUBS/?CLUB=29544"
35.1257212,32.7094919,"עיצוב מאוזן
https://freefit.co.il/CLUBS/?CLUB=27906"
34.7654571,31.6040304,"profit קריית גת
https://freefit.co.il/CLUBS/?CLUB=24621"
34.7760474,32.0901198,"Boost up  נעמי ועדן רבי - FITHOOD
https://freefit.co.il/CLUBS/?CLUB=29161"
34.8175804,32.1057595,"שיעורי טניס עם דימה
https://freefit.co.il/CLUBS/?CLUB=29046"
34.7658894,32.0723127,"Chilli Surf School‏ להשכרה בלבד
https://freefit.co.il/CLUBS/?CLUB=27807"
37.3264134,31.3866964,"ONLINE קומיוניפיט
https://freefit.co.il/CLUBS/?CLUB=29520"
34.8767966,32.0516012,"פילאטיס גים,סביון
https://freefit.co.il/CLUBS/?CLUB=29006"
34.8319538,32.1274649,"Two To Train ת""א
https://freefit.co.il/CLUBS/?CLUB=28960"
34.8285957,32.1205988,"פילאטיס גים,תל אביב
https://freefit.co.il/CLUBS/?CLUB=29005"
34.8020762,32.0986488,"אקרו יוגה ענבר אקרויוגה: לעוף בסטייל
https://freefit.co.il/CLUBS/?CLUB=29427"
34.7892611,31.2555244,"פארקור ישראל- באר שבע
https://freefit.co.il/CLUBS/?CLUB=29182"
34.8145101,32.0615135,"Me Time
https://freefit.co.il/CLUBS/?CLUB=29001"
34.7620497,32.061161,"YamYoga
https://freefit.co.il/CLUBS/?CLUB=29137"
34.7771,32.0260776,"איינגר יוגה חולון
https://freefit.co.il/CLUBS/?CLUB=25774"
34.7772278,32.0927375,"ליאור אסייג מדריכת יוגה
https://freefit.co.il/CLUBS/?CLUB=27885"
34.8037627,32.088294,"PEACH- מפעל לחיטוב ישבנים , רמת גן
https://freefit.co.il/CLUBS/?CLUB=29096"
34.7799464,32.0889183,"צ'אנדרה יוגה
https://freefit.co.il/CLUBS/?CLUB=198"
34.9945802,31.7477727,"מטי סטודיו- בית שמש
https://freefit.co.il/CLUBS/?CLUB=246"
34.8608093,31.934254,"רמלזה - סטודיו לקפוארה
https://freefit.co.il/CLUBS/?CLUB=29238"
35.2058312,31.7830449,"סטודיו BE 1
https://freefit.co.il/CLUBS/?CLUB=29593"
34.7737218,32.0825239,"C.I. fitness
https://freefit.co.il/CLUBS/?CLUB=29279"
34.8749716,32.310787,"רצי קריית השרון-אימוני ריצה
https://freefit.co.il/CLUBS/?CLUB=27862"
34.8281687,32.1184985,"RunForYourLife
https://freefit.co.il/CLUBS/?CLUB=27893"
34.7826855,32.0706612,"profit תל אביב
https://freefit.co.il/CLUBS/?CLUB=19427"
34.7814263,32.086131,"Zen Pilates&Movement
https://freefit.co.il/CLUBS/?CLUB=29471"
34.8067575,31.861196,"Get Wild
https://freefit.co.il/CLUBS/?CLUB=24618"
35.2493902,31.8187757,"מטי סטודיו-פסגת זאב
https://freefit.co.il/CLUBS/?CLUB=20430"
34.8666936,32.029858,"חדר הכושר פיטנס ביהוד
https://freefit.co.il/CLUBS/?CLUB=23618"
34.9194611,32.2696379,"אלונהתרפיה
https://freefit.co.il/CLUBS/?CLUB=29059"
34.7739476,32.0901709,"שירה אורן פילאטיס
https://freefit.co.il/CLUBS/?CLUB=29218"
37.3264134,31.3866964,"ONLINE Pilates sunset with Chen
https://freefit.co.il/CLUBS/?CLUB=29489"
34.9290504,32.1712695,"פלנט באולינג כפר סבא
https://freefit.co.il/CLUBS/?CLUB=29385"
34.8112472,32.078788,"Ems Body shape
https://freefit.co.il/CLUBS/?CLUB=29458"
34.7730257,32.0971902,"פילאטיס עם דנה גוטמן ביפו ובתל אביב
https://freefit.co.il/CLUBS/?CLUB=25731"
34.7598171,32.0569143,"surf station גלשן גלים
https://freefit.co.il/CLUBS/?CLUB=28943"
34.7830345,32.0686704,"Midtown Dance מרכז ת""א
https://freefit.co.il/CLUBS/?CLUB=23605"
34.8927755,32.2693987,"Fitness room by Body Motion
https://freefit.co.il/CLUBS/?CLUB=27895"
34.9724489,32.4452132,"בריכת תלמי אלעזר
https://freefit.co.il/CLUBS/?CLUB=27914"
34.9179581,32.2742935,"הבית הפנימי
https://freefit.co.il/CLUBS/?CLUB=29086"
34.816947,32.0840412,"profit רמת גן-לנשים בלבד
https://freefit.co.il/CLUBS/?CLUB=27834"
34.7740682,32.0901753,"Coach Elbazone
https://freefit.co.il/CLUBS/?CLUB=29136"
34.9105717,32.308992,"שושי לסטר פילאטיס מכשירים
https://freefit.co.il/CLUBS/?CLUB=26794"
34.8346187,32.2733312,"פוצ'יוולי- Arena Club חוף פולג
https://freefit.co.il/CLUBS/?CLUB=29361"
34.6630969,31.8108757,"Physcultura,אימון פונקצינאלי,אשדוד
https://freefit.co.il/CLUBS/?CLUB=27891"
35.5703973,33.2057193,"רוג'ום - מועדון טיפוס קריית שמונה
https://freefit.co.il/CLUBS/?CLUB=29189"
34.7829047,32.0687361,"האקדמיה לג'יוג'יטסו ו MMA
https://freefit.co.il/CLUBS/?CLUB=25694"
35.027127,32.1206854,"קאנטרי שערי תקווה
https://freefit.co.il/CLUBS/?CLUB=28954"
34.7539824,32.0119714,"Ninja all in - מתחם נינג׳ה וספורט אתגרי
https://freefit.co.il/CLUBS/?CLUB=29625"
34.7969292,31.2378585,"Elite Fighters Israel
https://freefit.co.il/CLUBS/?CLUB=29293"
35.0168247,31.9000659,"HolmesPlace Family מודיעין
https://freefit.co.il/CLUBS/?CLUB=23504"
37.3262501,31.3913948,"ONLINE מיכל ברק-אימון כושר ביחס אישי
https://freefit.co.il/CLUBS/?CLUB=29538"
34.8860256,32.0979053,"FIT 2 FLY
https://freefit.co.il/CLUBS/?CLUB=29154"
34.8000924,32.0961436,"רעות ענבר פילאטיס ועיצוב ONLINE
https://freefit.co.il/CLUBS/?CLUB=29322"
34.7843182,31.8037621,"pulse גדרה
https://freefit.co.il/CLUBS/?CLUB=28966"
34.9469407,29.5601983,"פיט אפ - Fit Up
https://freefit.co.il/CLUBS/?CLUB=29204"
35.2218033,31.7811231,"Star1gym
https://freefit.co.il/CLUBS/?CLUB=29596"
35.1039148,32.6555847,"Shaki-shape
https://freefit.co.il/CLUBS/?CLUB=28944"
34.8762093,31.939091,"NF studio-fitness 24/7 אפקה
https://freefit.co.il/CLUBS/?CLUB=29241"
35.08165,32.8404637,"Icon Fitness מוצקין
https://freefit.co.il/CLUBS/?CLUB=29031"
34.7898963,32.1001093,"TriAce
https://freefit.co.il/CLUBS/?CLUB=29545"
34.8819501,32.1025537,"My Pilates
https://freefit.co.il/CLUBS/?CLUB=29391"
34.7722229,31.9649153,"profit אשלים ראשון לציון
https://freefit.co.il/CLUBS/?CLUB=19433"
34.779683,32.0856853,"Inbar Trainer
https://freefit.co.il/CLUBS/?CLUB=29316"
34.8102633,31.8960685,"studio C רחובות
https://freefit.co.il/CLUBS/?CLUB=14438"
34.9884023,32.4830882,"רביב פילאטיס מכשירים
https://freefit.co.il/CLUBS/?CLUB=29002"
34.7700998,32.0634003,"ONLINE ORY pilates
https://freefit.co.il/CLUBS/?CLUB=29410"
34.7676038,31.9796529,"XtriM-אימוני שחיה וריצה ראשון לציון
https://freefit.co.il/CLUBS/?CLUB=27824"
34.783148,31.2452009,"HolmesPlace באר שבע
https://freefit.co.il/CLUBS/?CLUB=23477"
34.984223,31.7407534,"קאנטרי בית שמש
https://freefit.co.il/CLUBS/?CLUB=28972"
35.2204151,31.7916959,"סטודיו פילאטיס פלוס י""ם
https://freefit.co.il/CLUBS/?CLUB=23572"
34.858538,32.3262757,"שימה פילאטיס מכשירים
https://freefit.co.il/CLUBS/?CLUB=29126"
34.8199473,32.1047397,"גולדן טרי קבוצת טריאתלון - תל אביב
https://freefit.co.il/CLUBS/?CLUB=29090"
34.8063821,32.1631242,"חדר כושר NYX
https://freefit.co.il/CLUBS/?CLUB=29076"
34.827587,31.9394515,"בריכת יוענה- באר יעקב
https://freefit.co.il/CLUBS/?CLUB=25665"
34.6558299,31.8130549,"Profit אשדוד
https://freefit.co.il/CLUBS/?CLUB=19430"
34.7845334,32.0703439,"יוגה מחוץ למזרן
https://freefit.co.il/CLUBS/?CLUB=28981"
34.7705072,32.0520788,"בודהא בילדינג
https://freefit.co.il/CLUBS/?CLUB=29621"
34.8938355,32.1446428,"ספורטן - הוד השרון
https://freefit.co.il/CLUBS/?CLUB=4377"
34.8633926,32.19129,"פילאטיס גים,רעננה
https://freefit.co.il/CLUBS/?CLUB=29007"
34.76919,32.0551741,"Fight Club TLV
https://freefit.co.il/CLUBS/?CLUB=29035"
34.8395917,32.1185762,"ימית דגון-אימוני trx,תל אביב
https://freefit.co.il/CLUBS/?CLUB=27878"
34.8192821,32.0479671,"יוגה מרגה ONLINE
https://freefit.co.il/CLUBS/?CLUB=29464"
34.768755,32.0840104,"א.ד. משוטים - גלשן גלים
https://freefit.co.il/CLUBS/?CLUB=29368"
34.9149329,32.2824138,"קושקה יוגה,קדימה
https://freefit.co.il/CLUBS/?CLUB=27797"
34.8914682,32.192093,"White Pool כפר סבא
https://freefit.co.il/CLUBS/?CLUB=29017"
37.3264134,31.3866964,"ONLINE ליאור אסייג מדריכת יוגה
https://freefit.co.il/CLUBS/?CLUB=29523"
34.8873652,32.1073543,"iJump פתח תקווה
https://freefit.co.il/CLUBS/?CLUB=25745"
34.7513803,31.8822678,"chen24fit
https://freefit.co.il/CLUBS/?CLUB=29127"
35.1316426,31.8301638,"פילאטיס מיכל הר אדר
https://freefit.co.il/CLUBS/?CLUB=27846"
34.7815818,32.0715781,"פילאטיס סטודיו רוטשילד
https://freefit.co.il/CLUBS/?CLUB=25669"
34.9595605,29.5630935,"מתחם הפיטנס של אילת
https://freefit.co.il/CLUBS/?CLUB=23492"
34.820547,32.0747515,"דליה צמח סטודיו לחיטוב ופילאטיס
https://freefit.co.il/CLUBS/?CLUB=29003"
34.7745403,32.0575177,"Auriyoga
https://freefit.co.il/CLUBS/?CLUB=29397"
34.9099335,32.0723052,"בריכת שחייה מתנ""ס עמישב
https://freefit.co.il/CLUBS/?CLUB=29147"
34.7830251,32.0700718,"יוגה עם בתשבע
https://freefit.co.il/CLUBS/?CLUB=29400"
34.8049617,31.3725232,"פארקור ישראל- להבים
https://freefit.co.il/CLUBS/?CLUB=29178"
34.8358884,31.9417761,"טל אור - סטודיו לאימוני כושר
https://freefit.co.il/CLUBS/?CLUB=29251"
34.865856,32.0933275,"HolmesPlace פתח תקווה
https://freefit.co.il/CLUBS/?CLUB=23470"
34.8040936,32.0973029,"קאנטרי דקל
https://freefit.co.il/CLUBS/?CLUB=3361"
34.8439245,32.1185176,"ענבל מרציאנו- יוגה ופילאטיס
https://freefit.co.il/CLUBS/?CLUB=29421"
34.8953757,32.1551035,"פשוט לזוז הוד השרון
https://freefit.co.il/CLUBS/?CLUB=28957"
34.7788309,32.0950629,"קולנוע פאר מועדון כושר
https://freefit.co.il/CLUBS/?CLUB=151"
34.7847851,32.0790638,"Fittlv סטודיו צייטלין
https://freefit.co.il/CLUBS/?CLUB=23539"
35.1946114,31.8175013,"מטי סטודיו- רמות
https://freefit.co.il/CLUBS/?CLUB=29202"
34.8388509,32.2701537,"The Buttons - אימוני שחיה פולג
https://freefit.co.il/CLUBS/?CLUB=29627"
34.9431085,31.9923748,"מועדון ספורט שוהם
https://freefit.co.il/CLUBS/?CLUB=253"
34.7760937,31.9163447,"XtriM-אימוני שחיה וריצה נס ציונה
https://freefit.co.il/CLUBS/?CLUB=27822"
34.8668488,32.0718107,"קומיוניפיט - א.פונקציונלים בחוץ
https://freefit.co.il/CLUBS/?CLUB=25651"
34.8914899,32.192045,"Body Motion כפר סבא
https://freefit.co.il/CLUBS/?CLUB=24638"
37.3262501,31.3913948,"ONLINE יוביוגה תל אביב
https://freefit.co.il/CLUBS/?CLUB=29508"
35.1907678,31.7511123,"מטי סטודיו מלחה - פ.מכשירים
https://freefit.co.il/CLUBS/?CLUB=24637"
34.8285863,32.1116479,"ReVital yoga רויטל יוגה
https://freefit.co.il/CLUBS/?CLUB=29257"
34.7698751,32.0693195,"ONLINE Bali Yoga
https://freefit.co.il/CLUBS/?CLUB=29342"
34.8021753,31.963397,"Icon Fitness ראשון לציון
https://freefit.co.il/CLUBS/?CLUB=23502"
35.0132696,32.4749575,"ברי יוגה B Yoga
https://freefit.co.il/CLUBS/?CLUB=29255"
34.8789904,32.1942491,"רשת הקאנטרי רעננה
https://freefit.co.il/CLUBS/?CLUB=23542"
35.0718676,32.8098903,"iJump חיפה
https://freefit.co.il/CLUBS/?CLUB=25744"
34.7700431,31.9957063,"קאנטרי קלאב נופשונית
https://freefit.co.il/CLUBS/?CLUB=244"
34.9310897,32.175011,"סטודיו מגוסטה
https://freefit.co.il/CLUBS/?CLUB=27894"
35.6468313,33.2268918,"מועדון טניס שולחן מבואות החרמון
https://freefit.co.il/CLUBS/?CLUB=29603"
34.8322654,32.0879994,"ACTIVE online
https://freefit.co.il/CLUBS/?CLUB=29357"
34.8119691,32.1007733,"מועדון הריצה של גוון בתל אביב
https://freefit.co.il/CLUBS/?CLUB=25719"
37.3262501,31.3913948,"Studio Gravity יפו ONLINE
https://freefit.co.il/CLUBS/?CLUB=29536"
34.7905801,31.970194,"רשת הקאנטרי ראשון לציון
https://freefit.co.il/CLUBS/?CLUB=23545"
